Date,Username,Rating,Review Text,cleaning,case_folding,normalisasi,tokenize,stopword removal,stemming_data
2025-06-07 07:46:17,Pengguna Google,2,gamenya hapus aja dari play store,gamenya hapus aja dari play store,gamenya hapus aja dari play store,gamenya hapus saja dari play store,"['gamenya', 'hapus', 'saja', 'dari', 'play', 'store']","['gamenya', 'hapus', 'play', 'store']",gamenya hapus play store
2025-06-07 07:45:16,Pengguna Google,1,ngerugiiin. nyesel gua dulu pertama kali maen ml karna iseng cuih,ngerugiiin nyesel gua dulu pertama kali maen ml karna iseng cuih,ngerugiiin nyesel gua dulu pertama kali maen ml karna iseng cuih,ngerugiiin menyesal gua dulu pertama kali main ml karena iseng cuih,"['ngerugiiin', 'menyesal', 'gua', 'dulu', 'pertama', 'kali', 'main', 'ml', 'karena', 'iseng', 'cuih']","['ngerugiiin', 'menyesal', 'gua', 'kali', 'main', 'ml', 'iseng', 'cuih']",ngerugiiin sesal gua kali main ml iseng cuih
2025-06-07 07:43:45,Pengguna Google,5,ahahahaha~ my loveli muntun developer pendengar terbaik 🤲. jangan gitu lagi yah mas muntun 👉👈,ahahahaha my loveli muntun developer pendengar terbaik  jangan gitu lagi yah mas muntun ,ahahahaha my loveli muntun developer pendengar terbaik  jangan gitu lagi yah mas muntun ,ahahahaha my loveli muntun developer pendengar terbaik jangan begitu lagi ya mas muntun,"['ahahahaha', 'my', 'loveli', 'muntun', 'developer', 'pendengar', 'terbaik', 'jangan', 'begitu', 'lagi', 'ya', 'mas', 'muntun']","['ahahahaha', 'my', 'loveli', 'muntun', 'developer', 'pendengar', 'terbaik', 'ya', 'mas', 'muntun']",ahahahaha my loveli muntun developer dengar baik ya mas muntun
2025-06-07 07:43:18,Pengguna Google,1,Game gak jelas. Menang sekali lngsung dpt temen gak jelas malah musuhnya jago2. Sangat gak imbang,Game gak jelas Menang sekali lngsung dpt temen gak jelas malah musuhnya jago Sangat gak imbang,game gak jelas menang sekali lngsung dpt temen gak jelas malah musuhnya jago sangat gak imbang,game tidak jelas menang sekali langsung dapat teman tidak jelas malah musuhnya jago sangat tidak imbang,"['game', 'tidak', 'jelas', 'menang', 'sekali', 'langsung', 'dapat', 'teman', 'tidak', 'jelas', 'malah', 'musuhnya', 'jago', 'sangat', 'tidak', 'imbang']","['game', 'menang', 'langsung', 'teman', 'musuhnya', 'jago', 'imbang']",game menang langsung teman musuh jago imbang
2025-06-07 07:42:07,Pengguna Google,5,ngasih temen beban,ngasih temen beban,ngasih temen beban,mengasih teman beban,"['mengasih', 'teman', 'beban']","['mengasih', 'teman', 'beban']",asih teman beban
2025-06-07 07:37:15,Pengguna Google,1,stop kikir y tun,stop kikir y tun,stop kikir y tun,stop kikir ya tun,"['stop', 'kikir', 'ya', 'tun']","['stop', 'kikir', 'ya', 'tun']",stop kikir ya tun
2025-06-07 07:37:09,Pengguna Google,1,"BANYAK DARK SISTEM JANGAN MAIN, JELEK BIKIN EMOSI SAMA TOXSIK BENER JANGAN MAIN GAME INI",BANYAK DARK SISTEM JANGAN MAIN JELEK BIKIN EMOSI SAMA TOXSIK BENER JANGAN MAIN GAME INI,banyak dark sistem jangan main jelek bikin emosi sama toxsik bener jangan main game ini,banyak dark sistem jangan main jelek bikin emosi sama toxsik benar jangan main game ini,"['banyak', 'dark', 'sistem', 'jangan', 'main', 'jelek', 'bikin', 'emosi', 'sama', 'toxsik', 'benar', 'jangan', 'main', 'game', 'ini']","['dark', 'sistem', 'main', 'jelek', 'bikin', 'emosi', 'toxsik', 'main', 'game']",dark sistem main jelek bikin emosi toxsik main game
2025-06-07 07:37:05,Pengguna Google,5,keren bet cihuyy,keren bet cihuyy,keren bet cihuyy,keren banget cihuyy,"['keren', 'banget', 'cihuyy']","['keren', 'banget', 'cihuyy']",keren banget cihuyy
2025-06-07 07:36:56,Pengguna Google,5,"makasi muntun uda balikin angela ke fragment, love u dah",makasi muntun uda balikin angela ke fragment love u dah,makasi muntun uda balikin angela ke fragment love u dah,muntun sudah balikin angela ke fragment love lu sudah,"['muntun', 'sudah', 'balikin', 'angela', 'ke', 'fragment', 'love', 'lu', 'sudah']","['muntun', 'balikin', 'angela', 'fragment', 'love', 'lu']",muntun balikin angela fragment love lu
2025-06-07 07:36:50,Pengguna Google,1,lebih bagus yang dulu dari pada yang sekarang,lebih bagus yang dulu dari pada yang sekarang,lebih bagus yang dulu dari pada yang sekarang,lebih bagus yang dulu dari pada yang sekarang,"['lebih', 'bagus', 'yang', 'dulu', 'dari', 'pada', 'yang', 'sekarang']",['bagus'],bagus
2025-06-07 07:36:44,Pengguna Google,2,kalo kalah waktunya lama bet.ga sabar gw.gw maen ini cuma pengen menangnya aja🗿,kalo kalah waktunya lama betga sabar gwgw maen ini cuma pengen menangnya aja,kalo kalah waktunya lama betga sabar gwgw maen ini cuma pengen menangnya aja,kalau kalah waktunya lama betga sabar gwgw main ini cuma pengin menangnya saja,"['kalau', 'kalah', 'waktunya', 'lama', 'betga', 'sabar', 'gwgw', 'main', 'ini', 'cuma', 'pengin', 'menangnya', 'saja']","['kalah', 'betga', 'sabar', 'gwgw', 'main', 'pengin', 'menangnya']",kalah betga sabar gwgw main pengin menang
2025-06-07 07:36:33,Pengguna Google,1,bagi yang mau instal apk ini mohon pertimbangkan lagi soalnya sekarang sistem nya udah ngak ngotak lagi masa glory ketemu mythic bintang 20 ?,bagi yang mau instal apk ini mohon pertimbangkan lagi soalnya sekarang sistem nya udah ngak ngotak lagi masa glory ketemu mythic bintang  ,bagi yang mau instal apk ini mohon pertimbangkan lagi soalnya sekarang sistem nya udah ngak ngotak lagi masa glory ketemu mythic bintang  ,bagi yang mau instal apk ini mohon pertimbangkan lagi soalnya sekarang sistem ya sudah tidak ngotak lagi masa glory ketemu mythic bintang,"['bagi', 'yang', 'mau', 'instal', 'apk', 'ini', 'mohon', 'pertimbangkan', 'lagi', 'soalnya', 'sekarang', 'sistem', 'ya', 'sudah', 'tidak', 'ngotak', 'lagi', 'masa', 'glory', 'ketemu', 'mythic', 'bintang']","['instal', 'apk', 'mohon', 'pertimbangkan', 'sistem', 'ya', 'ngotak', 'glory', 'ketemu', 'mythic', 'bintang']",instal apk mohon timbang sistem ya ngotak glory ketemu mythic bintang
2025-06-07 07:36:05,Pengguna Google,5,Kpn ini skin Jonson LomborGini Mntun. mntp .semua skin hrap di optimal kn,Kpn ini skin Jonson LomborGini Mntun mntp semua skin hrap di optimal kn,kpn ini skin jonson lomborgini mntun mntp semua skin hrap di optimal kn,kapan ini skin jonson lomborgini mntun mntp semua skin hrap di optimal kan,"['kapan', 'ini', 'skin', 'jonson', 'lomborgini', 'mntun', 'mntp', 'semua', 'skin', 'hrap', 'di', 'optimal', 'kan']","['skin', 'jonson', 'lomborgini', 'mntun', 'mntp', 'skin', 'hrap', 'optimal']",skin jonson lomborgini mntun mntp skin hrap optimal
2025-06-07 07:36:03,Pengguna Google,1,tolong player nya pada ngetroll gua sampe stres main ini game udah bener malah ngetroll,tolong player nya pada ngetroll gua sampe stres main ini game udah bener malah ngetroll,tolong player nya pada ngetroll gua sampe stres main ini game udah bener malah ngetroll,tolong player ya pada ngetroll gua sampai stres main ini game sudah benar malah ngetroll,"['tolong', 'player', 'ya', 'pada', 'ngetroll', 'gua', 'sampai', 'stres', 'main', 'ini', 'game', 'sudah', 'benar', 'malah', 'ngetroll']","['tolong', 'player', 'ya', 'ngetroll', 'gua', 'stres', 'main', 'game', 'ngetroll']",tolong player ya ngetroll gua stres main game ngetroll
2025-06-07 07:34:58,Pengguna Google,1,"game jelek ajg timnya ga bener kntl, benerin tim nya kalo solo , gua jago bgst cuma gaada temen yang on terus benerin lah masa gua maen 7x kalah semua kntl",game jelek ajg timnya ga bener kntl benerin tim nya kalo solo  gua jago bgst cuma gaada temen yang on terus benerin lah masa gua maen x kalah semua kntl,game jelek ajg timnya ga bener kntl benerin tim nya kalo solo  gua jago bgst cuma gaada temen yang on terus benerin lah masa gua maen x kalah semua kntl,game jelek ajg timnya tidak benar kntl benerin tim ya kalau solo gua jago bgst cuma teman yang on terus benerin lah masa gua main kali kalah semua kntl,"['game', 'jelek', 'ajg', 'timnya', 'tidak', 'benar', 'kntl', 'benerin', 'tim', 'ya', 'kalau', 'solo', 'gua', 'jago', 'bgst', 'cuma', 'teman', 'yang', 'on', 'terus', 'benerin', 'lah', 'masa', 'gua', 'main', 'kali', 'kalah', 'semua', 'kntl']","['game', 'jelek', 'ajg', 'timnya', 'kntl', 'benerin', 'tim', 'ya', 'solo', 'gua', 'jago', 'bgst', 'teman', 'on', 'benerin', 'gua', 'main', 'kali', 'kalah', 'kntl']",game jelek ajg tim kntl benerin tim ya solo gua jago bgst teman on benerin gua main kali kalah kntl
2025-06-07 07:34:36,Pengguna Google,1,game dark sistem bayak dark sistem nya game stres mb nya mahal udah mah banyak dark sistem yg ga bener main nya gw lose strike mulu dari mythic sampe ke legend anj ga jelas ketemu yg ga bnr semua gw ratting bintang 1 karena bikin stres,game dark sistem bayak dark sistem nya game stres mb nya mahal udah mah banyak dark sistem yg ga bener main nya gw lose strike mulu dari mythic sampe ke legend anj ga jelas ketemu yg ga bnr semua gw ratting bintang  karena bikin stres,game dark sistem bayak dark sistem nya game stres mb nya mahal udah mah banyak dark sistem yg ga bener main nya gw lose strike mulu dari mythic sampe ke legend anj ga jelas ketemu yg ga bnr semua gw ratting bintang  karena bikin stres,game dark sistem bayak dark sistem ya game stres mbak ya mahal sudah mah banyak dark sistem yang tidak benar main ya gue lose strike mulu dari mythic sampai ke legend anjing tidak jelas ketemu yang tidak benar semua gue ratting bintang karena bikin stres,"['game', 'dark', 'sistem', 'bayak', 'dark', 'sistem', 'ya', 'game', 'stres', 'mbak', 'ya', 'mahal', 'sudah', 'mah', 'banyak', 'dark', 'sistem', 'yang', 'tidak', 'benar', 'main', 'ya', 'gue', 'lose', 'strike', 'mulu', 'dari', 'mythic', 'sampai', 'ke', 'legend', 'anjing', 'tidak', 'jelas', 'ketemu', 'yang', 'tidak', 'benar', 'semua', 'gue', 'ratting', 'bintang', 'karena', 'bikin', 'stres']","['game', 'dark', 'sistem', 'bayak', 'dark', 'sistem', 'ya', 'game', 'stres', 'mbak', 'ya', 'mahal', 'mah', 'dark', 'sistem', 'main', 'ya', 'gue', 'lose', 'strike', 'mulu', 'mythic', 'legend', 'anjing', 'ketemu', 'gue', 'ratting', 'bintang', 'bikin', 'stres']",game dark sistem bayak dark sistem ya game stres mbak ya mahal mah dark sistem main ya gue lose strike mulu mythic legend anjing ketemu gue ratting bintang bikin stres
2025-06-07 07:34:32,Pengguna Google,4,permainan ini sangat seru kamu harus mencobanya nanti kamu ketagihan 🚀🚀,permainan ini sangat seru kamu harus mencobanya nanti kamu ketagihan ,permainan ini sangat seru kamu harus mencobanya nanti kamu ketagihan ,permainan ini sangat seru kamu harus mencobanya nanti kamu ketagihan,"['permainan', 'ini', 'sangat', 'seru', 'kamu', 'harus', 'mencobanya', 'nanti', 'kamu', 'ketagihan']","['permainan', 'seru', 'mencobanya', 'ketagihan']",main seru coba tagih
2025-06-07 07:33:48,Pengguna Google,1,monoton asuuuu lose teruss,monoton asuuuu lose teruss,monoton asuuuu lose teruss,monoton asuuuu lose terus,"['monoton', 'asuuuu', 'lose', 'terus']","['monoton', 'asuuuu', 'lose']",monoton asuuuu lose
2025-06-07 07:33:12,Pengguna Google,1,kenapa ya setiap aku main itu jaringan selalu hilang sendiri padahal sinyal disini bagus,kenapa ya setiap aku main itu jaringan selalu hilang sendiri padahal sinyal disini bagus,kenapa ya setiap aku main itu jaringan selalu hilang sendiri padahal sinyal disini bagus,kenapa ya setiap aku main itu jaringan selalu hilang sendiri padahal sinyal disini bagus,"['kenapa', 'ya', 'setiap', 'aku', 'main', 'itu', 'jaringan', 'selalu', 'hilang', 'sendiri', 'padahal', 'sinyal', 'disini', 'bagus']","['ya', 'main', 'jaringan', 'hilang', 'sinyal', 'bagus']",ya main jaring hilang sinyal bagus
2025-06-07 07:32:50,Pengguna Google,1,"jaringan g jelas,game ud bgus jrign mlh ttp lag",jaringan g jelasgame ud bgus jrign mlh ttp lag,jaringan g jelasgame ud bgus jrign mlh ttp lag,jaringan tidak jelasgame sudah bagus jrign malah tetap lag,"['jaringan', 'tidak', 'jelasgame', 'sudah', 'bagus', 'jrign', 'malah', 'tetap', 'lag']","['jaringan', 'jelasgame', 'bagus', 'jrign', 'lag']",jaring jelasgame bagus jrign lag
2025-06-07 07:32:15,Pengguna Google,1,"dari sistem match making yang tidak jelas,masa kalah 9 kali,menang cuma 1 kali,jika ingin membahagiakan pemain tidak seperti itu juga,jika ingin memberikan sedikit Tantangan, berilah tantangan yang masih bisa diterima dengan lapang dada,jika kalah 9x dan menang hanya 1x buat apa saya memainkan game ini, dari pada batin saya tidak tenang karena losestreak yang berlebihan, lebih baik saya uninstall game ini",dari sistem match making yang tidak jelasmasa kalah  kalimenang cuma  kalijika ingin membahagiakan pemain tidak seperti itu jugajika ingin memberikan sedikit Tantangan berilah tantangan yang masih bisa diterima dengan lapang dadajika kalah x dan menang hanya x buat apa saya memainkan game ini dari pada batin saya tidak tenang karena losestreak yang berlebihan lebih baik saya uninstall game ini,dari sistem match making yang tidak jelasmasa kalah  kalimenang cuma  kalijika ingin membahagiakan pemain tidak seperti itu jugajika ingin memberikan sedikit tantangan berilah tantangan yang masih bisa diterima dengan lapang dadajika kalah x dan menang hanya x buat apa saya memainkan game ini dari pada batin saya tidak tenang karena losestreak yang berlebihan lebih baik saya uninstall game ini,dari sistem match making yang tidak jelasmasa kalah kalimenang cuma kalijika ingin membahagiakan pemain tidak seperti itu jugajika ingin memberikan sedikit tantangan berilah tantangan yang masih bisa diterima dengan lapang dadajika kalah kali dan menang hanya kali buat apa saya memainkan game ini dari pada batin saya tidak tenang karena losestreak yang berlebihan lebih baik saya uninstall game ini,"['dari', 'sistem', 'match', 'making', 'yang', 'tidak', 'jelasmasa', 'kalah', 'kalimenang', 'cuma', 'kalijika', 'ingin', 'membahagiakan', 'pemain', 'tidak', 'seperti', 'itu', 'jugajika', 'ingin', 'memberikan', 'sedikit', 'tantangan', 'berilah', 'tantangan', 'yang', 'masih', 'bisa', 'diterima', 'dengan', 'lapang', 'dadajika', 'kalah', 'kali', 'dan', 'menang', 'hanya', 'kali', 'buat', 'apa', 'saya', 'memainkan', 'game', 'ini', 'dari', 'pada', 'batin', 'saya', 'tidak', 'tenang', 'karena', 'losestreak', 'yang', 'berlebihan', 'lebih', 'baik', 'saya', 'uninstall', 'game', 'ini']","['sistem', 'match', 'making', 'jelasmasa', 'kalah', 'kalimenang', 'kalijika', 'membahagiakan', 'pemain', 'jugajika', 'tantangan', 'berilah', 'tantangan', 'diterima', 'lapang', 'dadajika', 'kalah', 'kali', 'menang', 'kali', 'memainkan', 'game', 'batin', 'tenang', 'losestreak', 'uninstall', 'game']",sistem match making jelasmasa kalah kalimenang kalijika bahagia main jugajika tantang ilah tantang terima lapang dadajika kalah kali menang kali main game batin tenang losestreak uninstall game
2025-06-07 07:32:12,Pengguna Google,5,sangat bagus saya sangat cinta kepada ml,sangat bagus saya sangat cinta kepada ml,sangat bagus saya sangat cinta kepada ml,sangat bagus saya sangat cinta kepada ml,"['sangat', 'bagus', 'saya', 'sangat', 'cinta', 'kepada', 'ml']","['bagus', 'cinta', 'ml']",bagus cinta ml
2025-06-07 07:31:24,Pengguna Google,1,Game babi,Game babi,game babi,game babi,"['game', 'babi']","['game', 'babi']",game babi
2025-06-07 07:30:49,Pengguna Google,5,game yg paling saya suka,game yg paling saya suka,game yg paling saya suka,game yang paling saya suka,"['game', 'yang', 'paling', 'saya', 'suka']","['game', 'suka']",game suka
2025-06-07 07:30:42,Pengguna Google,2,"apalah jahat bgt ml skrg msa di ksi Ls sering bgt jahat 😡 di kira ga cpe apa main ml klo di kasi Ls mlu, capeee, aku nge push dri pagi smpe jam 3 cma nambah satu bintang sedih aku🥺",apalah jahat bgt ml skrg msa di ksi Ls sering bgt jahat  di kira ga cpe apa main ml klo di kasi Ls mlu capeee aku nge push dri pagi smpe jam  cma nambah satu bintang sedih aku,apalah jahat bgt ml skrg msa di ksi ls sering bgt jahat  di kira ga cpe apa main ml klo di kasi ls mlu capeee aku nge push dri pagi smpe jam  cma nambah satu bintang sedih aku,apalah jahat banget ml sekarang masa di ksi ls sering banget jahat di kira tidak cpe apa main ml kalau di kasih ls melulu capeee aku nge push dari pagi sampai jam cuma menambah satu bintang sedih aku,"['apalah', 'jahat', 'banget', 'ml', 'sekarang', 'masa', 'di', 'ksi', 'ls', 'sering', 'banget', 'jahat', 'di', 'kira', 'tidak', 'cpe', 'apa', 'main', 'ml', 'kalau', 'di', 'kasih', 'ls', 'melulu', 'capeee', 'aku', 'nge', 'push', 'dari', 'pagi', 'sampai', 'jam', 'cuma', 'menambah', 'satu', 'bintang', 'sedih', 'aku']","['apalah', 'jahat', 'banget', 'ml', 'ksi', 'ls', 'banget', 'jahat', 'cpe', 'main', 'ml', 'kasih', 'ls', 'melulu', 'capeee', 'nge', 'push', 'pagi', 'jam', 'menambah', 'bintang', 'sedih']",apa jahat banget ml ksi ls banget jahat cpe main ml kasih ls melulu capeee nge push pagi jam tambah bintang sedih
2025-06-07 07:29:21,Pengguna Google,5,mantapp,mantapp,mantapp,mantap,['mantap'],['mantap'],mantap
2025-06-07 07:28:16,Pengguna Google,5,monton berikanlah semua hero sekin baru,monton berikanlah semua hero sekin baru,monton berikanlah semua hero sekin baru,monton berikanlah semua hero sekin baru,"['monton', 'berikanlah', 'semua', 'hero', 'sekin', 'baru']","['monton', 'berikanlah', 'hero', 'sekin']",monton beri hero sekin
2025-06-07 07:27:58,Pengguna Google,1,game nya kek Pepet dapet Tim dark sistem tapi musuhnya jago mantan imo oi monton gw dikit lagi miytich lu kasih gw lose 10 kali pantx dn ku mohon skin nya di perbanyak lagi tapi hanya untuk akun ml ku RIZKI~M gw udah folow semua akun mu di sosmed tapi gk dapat skin,game nya kek Pepet dapet Tim dark sistem tapi musuhnya jago mantan imo oi monton gw dikit lagi miytich lu kasih gw lose  kali pantx dn ku mohon skin nya di perbanyak lagi tapi hanya untuk akun ml ku RIZKIM gw udah folow semua akun mu di sosmed tapi gk dapat skin,game nya kek pepet dapet tim dark sistem tapi musuhnya jago mantan imo oi monton gw dikit lagi miytich lu kasih gw lose  kali pantx dn ku mohon skin nya di perbanyak lagi tapi hanya untuk akun ml ku rizkim gw udah folow semua akun mu di sosmed tapi gk dapat skin,game ya kayak pepet dapat tim dark sistem tapi musuhnya jago mantan imo oi monton gue dikit lagi miytich kamu kasih gue lose kali pantx dan ku mohon skin ya di perbanyak lagi tapi hanya untuk akun ml ku rizkim gue sudah folow semua akun mu di sosmed tapi tidak dapat skin,"['game', 'ya', 'kayak', 'pepet', 'dapat', 'tim', 'dark', 'sistem', 'tapi', 'musuhnya', 'jago', 'mantan', 'imo', 'oi', 'monton', 'gue', 'dikit', 'lagi', 'miytich', 'kamu', 'kasih', 'gue', 'lose', 'kali', 'pantx', 'dan', 'ku', 'mohon', 'skin', 'ya', 'di', 'perbanyak', 'lagi', 'tapi', 'hanya', 'untuk', 'akun', 'ml', 'ku', 'rizkim', 'gue', 'sudah', 'folow', 'semua', 'akun', 'mu', 'di', 'sosmed', 'tapi', 'tidak', 'dapat', 'skin']","['game', 'ya', 'kayak', 'pepet', 'tim', 'dark', 'sistem', 'musuhnya', 'jago', 'mantan', 'imo', 'oi', 'monton', 'gue', 'dikit', 'miytich', 'kasih', 'gue', 'lose', 'kali', 'pantx', 'ku', 'mohon', 'skin', 'ya', 'perbanyak', 'akun', 'ml', 'ku', 'rizkim', 'gue', 'folow', 'akun', 'mu', 'sosmed', 'skin']",game ya kayak pepet tim dark sistem musuh jago mantan imo oi monton gue dikit miytich kasih gue lose kali pantx ku mohon skin ya banyak akun ml ku rizkim gue folow akun mu sosmed skin
